	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YKL048C	gene-YKL048C	160.197623779213	1.25200548973489	0.476917892596154	2.62520133794826	0.00865977435856352	0.018046351207935
gene-YNL147W	gene-YNL147W	217.747710876907	1.17765310215765	0.448678380252174	2.62471550667487	0.008672139319421	0.0180656668792651
gene-YPL096W	gene-YPL096W	136.188763660465	-1.29937035939149	0.495114878140182	-2.62438156629904	0.00868064763191499	0.0180769375204225
gene-YGL224C	gene-YGL224C	150.688139560382	1.22026790226521	0.465038522244751	2.62401466522591	0.00869000433562937	0.0180899662141981
gene-YKL005C	gene-YKL005C	611.485852529538	-1.19830972739416	0.457252699895713	-2.62067283072896	0.00877564354241035	0.0182617261305151
gene-YNL288W	gene-YNL288W	362.08273818444	1.14640575851995	0.437660721662938	2.61939374903021	0.00880862084431351	0.0183238155531442
gene-YPL225W	gene-YPL225W	1295.15596812106	-1.07928480730043	0.412238507021107	-2.61810769474083	0.00884188949387572	0.0183864665704793
gene-YNCG0010W	gene-YNCG0010W	45.5232493940111	-1.68279024815795	0.64306651266936	-2.61682145626385	0.00887527513754043	0.01844931614804
gene-YIL146C	gene-YIL146C	518.508841231506	-1.36268121505461	0.521162199138249	-2.61469695482102	0.0089306654146026	0.0185578464010706
gene-YLR274W	gene-YLR274W	205.868185736539	1.23750379405352	0.473364600775263	2.6142719418114	0.00894178339891332	0.0185743346858879
gene-YJL047C	gene-YJL047C	151.601384131642	-1.22302864757468	0.468030348937537	-2.61313961872568	0.0089714643848144	0.0186293575392854
gene-YJL003W	gene-YJL003W	110.045142280081	-1.33818052924213	0.512631311674941	-2.61041512440948	0.0090432409509867	0.018771722144791
gene-YOR320C	gene-YOR320C	150.54204865893	1.20760480610363	0.462778667370502	2.60946515310486	0.00906838815908605	0.0188172279190139
gene-YKR082W	gene-YKR082W	425.000190273483	1.09016307552103	0.4178672059326	2.60887444633993	0.00908405654328171	0.0188430394347845
gene-YKR054C	gene-YKR054C	202.918838668534	-1.22427425361988	0.469307697208292	-2.60868138516066	0.00908918269220079	0.0188469726400112
gene-YOL013W-A	gene-YOL013W-A	5.12399631425485	5.0262978234925	1.92694635638726	2.60842643949677	0.00909595595110869	0.0188543172201489
gene-YOR389W	gene-YOR389W	100.158463189362	-1.53399449204431	0.588120287144447	-2.60830059016065	0.00909930110930154	0.0188545532573773
gene-YEL019C	gene-YEL019C	106.11871405291	1.33673118266695	0.512647030518853	2.60750790132158	0.00912039655728586	0.0188915562342077
gene-YCL014W	gene-YCL014W	107.629128127252	-1.32160733248348	0.506909770386198	-2.60718457148023	0.00912901370774817	0.0189026951684566
gene-YCR051W	gene-YCR051W	501.9018755979	1.13582292892864	0.435769936801475	2.60647381337388	0.00914798186626718	0.0189352515749092
gene-YNR014W	gene-YNR014W	20.7432840348633	2.10857692471418	0.810377984243336	2.60196718779694	0.00926907201218056	0.0191790904932885
gene-YIL138C	gene-YIL138C	737.31798165244	-1.25915290861501	0.484444945153818	-2.59916616162691	0.00934505261903865	0.0193294512697946
gene-YJL044C	gene-YJL044C	324.264018090546	1.09205645846144	0.420436537277184	2.59743471757658	0.00939229719387251	0.0194134091839342
gene-YPR158W	gene-YPR158W	144.641722403274	-1.35345759627071	0.521074703651124	-2.59743485298202	0.00939229349085328	0.0194134091839342
gene-YNR066C	gene-YNR066C	28.0401084893151	-2.03278867202082	0.78334214326282	-2.59502018307574	0.00945853645457386	0.0195433995086539
gene-YIL011W	gene-YIL011W	49.5857355961109	-2.1479939462701	0.828307237354548	-2.59323334313772	0.00950782375839813	0.0196382837629214
gene-YDR201W	gene-YDR201W	65.7376026560305	-1.47713802790653	0.570233178132992	-2.59041052774734	0.00958615371398718	0.0197930668510669
gene-YKR017C	gene-YKR017C	126.972419200299	-1.26579435918483	0.488725379525141	-2.58999105062789	0.00959784270672145	0.019810191791199
gene-YDR501W	gene-YDR501W	26.2665754610738	-2.03150680965258	0.784451571985569	-2.58971602862688	0.00960551326258445	0.0198190133971642
gene-YDR480W	gene-YDR480W	104.29935968566	-1.44284312829939	0.55717381313778	-2.58957455335864	0.00960946123527648	0.0198201506920602
gene-YHR118C	gene-YHR118C	143.142491987255	1.22101225050497	0.471599653209493	2.58908640452833	0.0096230945018682	0.0198412566849473
gene-YPL070W	gene-YPL070W	213.394411383032	-1.18953506805795	0.459512203591909	-2.58869091780284	0.00963415249644324	0.0198570398504932
gene-YEL042W	gene-YEL042W	652.960244036268	1.1703141713587	0.45230041494863	2.5874709212717	0.00966833557942726	0.0199204583707479
gene-YPR014C	gene-YPR014C	51.3777378299559	-1.71186380127494	0.661811830350972	-2.58663221593834	0.00969189793505417	0.0199619570953198
gene-YNL131W	gene-YNL131W	519.969183268438	-1.14725500927477	0.443823553056361	-2.58493493951431	0.00973973740913353	0.0200534113557848
gene-YBR296C-A	gene-YBR296C-A	5.24982184199134	-5.10623321665557	1.97855387466386	-2.58079058753105	0.00985743568866122	0.0202885845655514
gene-YNL130C-A	gene-YNL130C-A	10.4559136090209	-3.42599772283694	1.32776003114291	-2.58028381821969	0.00987191438676639	0.0203112201857482
gene-YJL196C	gene-YJL196C	146.438763675429	1.61927829302714	0.627593351593957	2.58013933531085	0.00987604581837966	0.0203125581072419
gene-YLR342W-A	gene-YLR342W-A	12.1244634531956	2.81254102333313	1.09035512681967	2.57947246190947	0.0098951347704063	0.0203446481273153
gene-YKL203C	gene-YKL203C	343.870066853191	-1.15081803631823	0.44621489103026	-2.57906685646712	0.00990676111453641	0.0203613776341388
gene-YBR221W-A	gene-YBR221W-A	18.7785773823098	-2.54658051069329	0.98745150075216	-2.57894236704639	0.00991033194072908	0.020361544673998
gene-YHR079C	gene-YHR079C	232.332491395039	1.12410251014271	0.435925584492848	2.57865688578586	0.00991852495030147	0.0203712048873668
gene-YPL273W	gene-YPL273W	325.98786979967	1.12879348993545	0.43798268723506	2.57725595744755	0.00995881763163393	0.0204467631529148
gene-YPL036W	gene-YPL036W	423.026381628267	-1.52716280056026	0.592789066876778	-2.576233074956	0.00998832920887387	0.0205001410248959
gene-YIR022W	gene-YIR022W	244.749118696632	-1.14970920114314	0.446338718495085	-2.575867056794	0.0099989082486402	0.020511410435818
gene-YKL192C	gene-YKL192C	582.249412025762	-1.23320812486128	0.478767052951011	-2.57579989529368	0.0100008505038393	0.020511410435818
gene-YNL138W-A	gene-YNL138W-A	93.2105331306337	-1.32884202643178	0.516879891166624	-2.57089132144901	0.0101437153713005	0.0207971114517001
gene-YBR295W	gene-YBR295W	179.965215924264	-1.18839385185015	0.462382417201242	-2.57015363828796	0.0101653421061983	0.0208341310817236
gene-YJL039C	gene-YJL039C	351.419091363969	1.07387366386577	0.417988607399545	2.56914577300734	0.0101949561549628	0.0208874891728259
gene-YMR042W	gene-YMR042W	212.452452940939	1.29525650566923	0.504497607222079	2.56741853108345	0.0102458862439624	0.0209844669124327
gene-YLR128W	gene-YLR128W	62.850235825063	-1.52558755752781	0.594336892747433	-2.56687339477698	0.0102620072861381	0.0210101096542511
gene-YGL238W	gene-YGL238W	534.709566375804	1.04587053707968	0.407766431427548	2.56487649907373	0.0103212534811528	0.0211239965143903
gene-YML025C	gene-YML025C	313.235340974177	1.25828729436883	0.490622271820857	2.56467626245119	0.0103272110917547	0.0211287786537128
gene-YHL004W	gene-YHL004W	310.426845102978	1.39974084189272	0.545806897109542	2.56453491025012	0.0103314185654743	0.0211299780334885
gene-YMR004W	gene-YMR004W	299.433992760413	-1.13364691006077	0.442073723975057	-2.56438428384115	0.0103359037731482	0.0211317443995515
gene-YOL104C	gene-YOL104C	6.99797896092747	3.4118826526992	1.33155519698393	2.56232911743152	0.0103972738851838	0.0212497699194562
gene-YGR026W	gene-YGR026W	350.842107049386	-1.28676064775132	0.502496487869743	-2.56073560475286	0.0104450813266994	0.0213400033407882
gene-YCR097W	gene-YCR097W	353.977962865059	-1.16078024345924	0.453411705144238	-2.560102066818	0.0104641425544714	0.0213714637050544
gene-YMR055C	gene-YMR055C	82.0718686497832	1.31802235720547	0.515189267136738	2.55832650499616	0.0105177288131311	0.0214733896517214
gene-YPL057C	gene-YPL057C	1423.09288402857	-1.19122885676818	0.465865131406306	-2.5570251483991	0.0105571584901542	0.0215463517978489
gene-YDR121W	gene-YDR121W	164.371358157473	1.15630198557689	0.452297006830833	2.55651036401699	0.0105727921483451	0.0215707140509069
gene-YAL011W	gene-YAL011W	168.79696748269	1.15575975819087	0.452594429726482	2.55363230804527	0.0106605767516852	0.0217270224750552
gene-YEL002C	gene-YEL002C	674.688461506007	-1.04272428441079	0.408325304558527	-2.55366070329187	0.0106597075019672	0.0217270224750552
gene-YCR100C	gene-YCR100C	7.20567054068891	-4.23775763561762	1.65937174436684	-2.55383258754632	0.010654447039204	0.0217270224750552
gene-YDL018C	gene-YDL018C	30.754627470114	-2.3827662786844	0.933771075658595	-2.55176706668047	0.0107178147132461	0.0218360505767426
gene-YDL003W	gene-YDL003W	64.7126881364888	-2.34982337528391	0.923042095545466	-2.54573804014355	0.0109046986980593	0.022209046039503
gene-YBL106C	gene-YBL106C	99.134288727445	-1.38480763942321	0.544478372895341	-2.54336573932091	0.0109790241422953	0.0223526189359014
gene-YOR270C	gene-YOR270C	2247.19984711045	1.03749450340674	0.407981822257571	2.54299198348044	0.0109907750685766	0.0223687382368832
gene-YER183C	gene-YER183C	178.60580684762	1.14468182860764	0.450354761063937	2.54173360109127	0.0110304209504633	0.0224415991094678
gene-YLR081W	gene-YLR081W	20.9964891846475	-2.36864739123025	0.933333716491829	-2.53783544875397	0.0111540415682903	0.0226851978218801
gene-YOR179C	gene-YOR179C	102.723026119072	-1.30515835349632	0.51436165666318	-2.53743321763771	0.0111668671470692	0.0227033692693897
gene-YPL009C	gene-YPL009C	769.019939634801	-1.02473654896471	0.403915756231098	-2.53700563336878	0.0111805155002937	0.0227232002592177
gene-YBL049W	gene-YBL049W	651.962767771633	-1.52673559151016	0.601942738990235	-2.53634688587036	0.0112015715059747	0.0227580674572989
gene-YGR104C	gene-YGR104C	167.326875805808	1.14949813758698	0.453313033614401	2.53577120521262	0.0112200012166764	0.0227875764355402
gene-YPR051W	gene-YPR051W	67.5925905778548	1.37913917498321	0.544184913756083	2.53432085329983	0.0112665518887919	0.0228741580623175
gene-YJR047C	gene-YJR047C	206.113028842671	1.14597306115623	0.452379172447494	2.53321357602784	0.0113022065592908	0.0229385653125084
gene-YPR015C	gene-YPR015C	116.445177566387	-1.8246737070465	0.720343769936979	-2.53305960736794	0.0113071723236304	0.0229406642935964
gene-YDL036C	gene-YDL036C	168.421938370596	1.24125309395963	0.490080411470476	2.53275394181799	0.011317036324305	0.0229447209702292
gene-YLR309C	gene-YLR309C	514.962580675054	-1.06253827792288	0.41949969887692	-2.53287018028259	0.0113132843432102	0.0229447209702292
gene-YOR195W	gene-YOR195W	183.224831526677	-1.15614865119718	0.456573649262337	-2.53222815873214	0.0113340215177926	0.0229711759487043
gene-YDL133C-A	gene-YDL133C-A	1880.92052631671	1.14906403773347	0.453882418691625	2.53163372365424	0.0113532517394685	0.023002161076319
gene-YFR002W	gene-YFR002W	561.531603365706	1.03220770449567	0.407746211959085	2.53149550926851	0.0113577271807065	0.0230032412701918
gene-YHR112C	gene-YHR112C	216.208108798689	-1.19189389214087	0.470950526488065	-2.53082611676639	0.0113794245669881	0.0230391888786869
gene-YOR115C	gene-YOR115C	122.920956177143	1.36730460157961	0.540305875683168	2.53061212753013	0.0113863684750406	0.0230452514921477
gene-YBR109C	gene-YBR109C	1396.40568406712	-1.0075700938331	0.398343883976655	-2.52939767462865	0.0114258485276464	0.0231171380578421
gene-YER180C	gene-YER180C	115.28601468957	1.33829491648646	0.529210061948635	2.52885387620682	0.0114435659549744	0.023144217598482
gene-YML064C	gene-YML064C	139.87311037253	1.22703163755721	0.485233732506045	2.52874348042554	0.0114471657222312	0.023144217598482
gene-YER104W	gene-YER104W	71.8132945959101	-1.43664797791698	0.568464150584764	-2.527244640562	0.0114961391975022	0.0232351826177435
gene-YDR190C	gene-YDR190C	898.028829644328	1.01845670135973	0.403117443306732	2.5264515794837	0.0115221270272912	0.0232796437687826
gene-YBR288C	gene-YBR288C	141.110661553485	1.36249370070016	0.539851115973723	2.52383233151726	0.011608328025377	0.023445688483238
gene-YOR327C	gene-YOR327C	1196.40600273633	-1.06983937102547	0.424390883286688	-2.52088207630692	0.0117061074934976	0.0236349955794321
gene-YGL028C	gene-YGL028C	61.8695327390748	-1.58548556779438	0.629007320852796	-2.52061544473729	0.0117149802837865	0.023644728452402
gene-YIR019C	gene-YIR019C	22.9389578049779	-2.04662351097654	0.812333871353141	-2.51943638342618	0.0117542878708498	0.0237158609012478
gene-YEL064C	gene-YEL064C	42.630288465145	-1.7149514431052	0.680739825602079	-2.51924652944819	0.0117606281526035	0.0237204511823164
gene-YBL086C	gene-YBL086C	281.523766389858	-1.13321128832895	0.450699719776053	-2.51433768117723	0.0119256185670017	0.0240449151134952
gene-YNL227C	gene-YNL227C	574.79663240487	1.0675584614487	0.42465580774428	2.51393821061682	0.0119391349695111	0.0240555430065943
gene-YCL057C-A	gene-YCL057C-A	690.834419701301	-1.08394690272964	0.431166824026514	-2.51398494115814	0.0119375531034746	0.0240555430065943
gene-YLL049W	gene-YLL049W	148.610401883334	-1.28151827784183	0.509829355413685	-2.51362198789433	0.0119498442452683	0.0240688095171352
gene-YJR143C	gene-YJR143C	419.372382130687	1.28428075102019	0.510976474529359	2.51338528295866	0.0119578661249238	0.0240766559140546
gene-YNL214W	gene-YNL214W	88.9543159302677	-1.34601879605485	0.535933398880143	-2.51154117072647	0.0120205263534573	0.0241944709459894
gene-YKL028W	gene-YKL028W	626.52836602264	1.04397358163205	0.415761299131512	2.51099268694035	0.0120392191014136	0.0242237391230166
gene-YDR351W	gene-YDR351W	368.045764558607	1.18949688578888	0.473787113814224	2.51061468559758	0.0120521166705085	0.0242329775232312
gene-YAL029C	gene-YAL029C	371.780463195108	1.10977538379055	0.442017801920697	2.51070291505963	0.0120491051479407	0.0242329775232312
gene-YKL198C	gene-YKL198C	910.631914719973	-1.44752219128738	0.576829513154148	-2.50944543973178	0.0120920894117306	0.0243049747562688
gene-YJL037W	gene-YJL037W	34.023346113085	-2.05564779925709	0.819447036708965	-2.50857920911266	0.0121217787668418	0.0243562600222184
gene-YDR481C	gene-YDR481C	502.531769709904	-1.08961062376829	0.434438212221057	-2.50809112347111	0.0121385359486678	0.0243815343409558
gene-YLR348C	gene-YLR348C	152.083409211593	-1.44561062587029	0.577398180472934	-2.50366328602944	0.0122914948488721	0.0246802726920745
gene-YGR133W	gene-YGR133W	193.939043480507	-1.17418055087268	0.469188011775582	-2.50258003487588	0.0123291745684251	0.0247474143814106
gene-YMR097C	gene-YMR097C	201.086417421657	-1.15012814175772	0.459907339188458	-2.50078231799303	0.0123919320463825	0.0248648292608809
gene-YHL005C	gene-YHL005C	15.5732045539671	2.19169045048017	0.876719267569793	2.49987713462188	0.0124236385556587	0.0249198800179678
gene-YBR275C	gene-YBR275C	93.5262363057902	-1.54649333787437	0.618818539219834	-2.49910634517203	0.0124506941702589	0.0249655671764469
gene-YDR443C	gene-YDR443C	177.312049406565	-1.15733881084644	0.463509879085306	-2.49690214398525	0.0125283524019249	0.0251126541618797
gene-YGR270W	gene-YGR270W	542.772685898479	-1.02799767570963	0.411823310733854	-2.49621050803992	0.01255280830775	0.0251530345040251
gene-YDR506C	gene-YDR506C	49.603175431806	-1.57015057305024	0.62929969915638	-2.49507599503884	0.0125930156681008	0.0252249386966592
gene-YLR438W	gene-YLR438W	103.24446634712	-1.5623800334664	0.62622874950023	-2.49490307609364	0.0125991539520892	0.0252285735451065
gene-YKR020W	gene-YKR020W	159.79621178263	-1.17649751159357	0.471788497975241	-2.49369689308388	0.0126420448173592	0.0253057741026726
gene-YKL001C	gene-YKL001C	129.823431312946	1.23689148273667	0.496131016824495	2.49307429044336	0.0126642345874536	0.0253414982228368
gene-YIL037C	gene-YIL037C	63.6060466033463	1.35986442238175	0.545819909586763	2.49141593865877	0.0127235071124364	0.0254483788089952
gene-YOR101W	gene-YOR101W	218.704103123327	1.19283844725958	0.47879468769881	2.491336010833	0.0127263700710622	0.0254483788089952
gene-YMR153W	gene-YMR153W	422.20419077843	1.02609090322204	0.411907494287597	2.49107121732923	0.0127358588622811	0.0254586284554334
gene-YOR313C	gene-YOR313C	12.8349007874598	-2.74063870701071	1.10047640849355	-2.49041113999198	0.0127595397888522	0.0254972310506686
gene-YIL036W	gene-YIL036W	368.937753666336	-1.07626976127336	0.432327852389344	-2.48947588115164	0.0127931598457215	0.0255556616568931
gene-YPL144W	gene-YPL144W	149.014187050493	1.1550712737329	0.464006217503812	2.48934438841525	0.0127978929385086	0.025556367315605
gene-YLR228C	gene-YLR228C	225.551659988371	1.15013930251989	0.462641075611779	2.4860293716873	0.0129177303554498	0.0257868479726479
gene-YOR256C	gene-YOR256C	531.621323494045	-1.26110289917106	0.507514262903595	-2.48486198586031	0.0129601669480179	0.0258627134547484
gene-YDR158W	gene-YDR158W	996.625124929063	1.14938608398776	0.462720122633388	2.48397687450135	0.0129924245046541	0.0259182211913355
gene-YDL033C	gene-YDL033C	95.8221500797455	1.26544071922997	0.509480934337019	2.48378424773966	0.0129994541184918	0.0259233816751195
gene-YPR085C	gene-YPR085C	282.829139665764	1.14249763563816	0.460497421072818	2.48100767421561	0.013101155242301	0.026117267112684
gene-YNCP0013C	gene-YNCP0013C	13.8335811716166	-2.85558341426674	1.15127310422571	-2.48037012572031	0.0131246066464292	0.0261550818927303
gene-YIL131C	gene-YIL131C	118.720382041895	1.2223225354544	0.493238682939594	2.47815627146198	0.0132063289516431	0.0263089550812009
gene-YFL034W	gene-YFL034W	214.834002858067	1.11161440318647	0.448777468087765	2.47698354358797	0.0132498010992769	0.0263865492881504
gene-YGL127C	gene-YGL127C	190.55878060781	1.1090940285922	0.447999138787915	2.47566107290499	0.0132989758320368	0.0264754431866035
gene-YLR032W	gene-YLR032W	103.382403963087	1.30299868606071	0.526438082901199	2.47512239023416	0.0133190523979042	0.0265063679201129
gene-YGR241C	gene-YGR241C	190.121604475193	1.13692489500645	0.459393695497523	2.47483782679072	0.0133296688154117	0.0265184512573909
gene-YDR080W	gene-YDR080W	228.852756902802	-1.09489589498985	0.442513952774881	-2.47426298792177	0.0133511375706245	0.0265521089722543
gene-YPR135W	gene-YPR135W	47.7169825602534	-1.79460692068651	0.725777474655658	-2.47266825350008	0.0134108568912046	0.0266617887428207
gene-YCL045C	gene-YCL045C	411.822250546145	1.02119752132157	0.413093916002816	2.47207107575655	0.0134332805733942	0.0266972725292081
gene-YML017W	gene-YML017W	118.380405948737	1.18789438119866	0.480761270164686	2.47086122555536	0.0134788113416233	0.0267786394887204
gene-YBR211C	gene-YBR211C	75.0283175367557	1.31599144163145	0.532739238754616	2.47023561603579	0.013502408596504	0.0268163901159295
gene-YOR144C	gene-YOR144C	48.1836034343613	1.57439317443532	0.63763669399221	2.46910692133811	0.0135450739816675	0.0268919723317556
gene-YNR036C	gene-YNR036C	474.17221779463	-1.22706402852704	0.496996779918648	-2.468957703766	0.0135507234069961	0.0268940377822525
gene-YOR073W	gene-YOR073W	65.487377479675	1.47116792086107	0.595961395525581	2.46856244700823	0.0135656980169773	0.0269146031720717
gene-YJL081C	gene-YJL081C	475.179254077352	-1.02393960927427	0.415093856866957	-2.46676647301589	0.0136339241828863	0.0270407707706123
gene-YDR138W	gene-YDR138W	135.332077456075	1.23098762249138	0.499153468986652	2.46615059090032	0.0136573902507538	0.0270781080914537
gene-YIL088C	gene-YIL088C	396.439359931187	-1.06766517310843	0.433238484133454	-2.46438211795504	0.0137249702398738	0.0272028537193151
gene-YGL014W	gene-YGL014W	695.348877538147	1.04522492330057	0.42419035722222	2.46404687307167	0.0137378144532767	0.027219065308954
gene-YOL135C	gene-YOL135C	172.303033455889	1.11886436350256	0.454185204919117	2.4634540081547	0.0137605548328907	0.0272548667514993
gene-YNCP0017C	gene-YNCP0017C	3.02691997376579	5.67369240843588	2.30490860255568	2.46156936641431	0.0138330645451769	0.0273891861625746
gene-YGR227C-A	gene-YGR227C-A	4.54359435819658	4.88306127276124	1.98521618983214	2.45971259844205	0.0139048315593018	0.0275219444194458
gene-YKR062W	gene-YKR062W	492.575529351829	1.00418515725516	0.408386837191119	2.45890676634423	0.0139360803954563	0.0275744418811419
gene-YDR376W	gene-YDR376W	97.2629955931786	-1.62367300698894	0.661196433058801	-2.45565905350936	0.0140626506462592	0.0278154462782788
gene-YML061C	gene-YML061C	119.010790884092	1.34165965052527	0.546518620013394	2.45492029254628	0.0140915829712289	0.0278632282741851
gene-YDR050C	gene-YDR050C	18693.4245234877	-0.946215342863975	0.385601755467733	-2.45386679247925	0.0141329323892037	0.0279355218465459
gene-YDR311W	gene-YDR311W	266.633947822394	1.05941286190083	0.432369632803258	2.45024807832167	0.0142757820259461	0.0282083264887896
gene-YOR126C	gene-YOR126C	193.785369844051	-1.11754902258117	0.456659461785883	-2.4472262508494	0.014396043791705	0.0284363288844275
gene-YML086C	gene-YML086C	613.281609493643	-1.01116716109802	0.413351261826648	-2.44626605620981	0.0144344439461848	0.028502531447035
gene-YLR033W	gene-YLR033W	348.439572881371	1.05193188768213	0.430342858572185	2.44440419244386	0.0145091611761622	0.0286403773555164
gene-YJL216C	gene-YJL216C	11.4494564280415	-2.85993558271619	1.17098596749469	-2.44233121668825	0.0145927514427085	0.0287956390491052
gene-YBR093C	gene-YBR093C	74.5625868459244	-1.39237093193344	0.570162392567255	-2.44206027981615	0.0146037079601093	0.0288075172235422
gene-YNCJ0028C	gene-YNCJ0028C	10.7350880862577	-3.05255882381475	1.25027952040603	-2.44150109954887	0.0146263437923173	0.0288326743338417
gene-YCL048W-A	gene-YCL048W-A	12.2575241467321	-3.42693475183899	1.40357727829602	-2.44157183564511	0.0146234786601387	0.0288326743338417
gene-YFR051C	gene-YFR051C	381.596139710132	1.29584733455562	0.530853873081443	2.44106222119776	0.0146441314154295	0.0288482467282347
gene-YER111C	gene-YER111C	36.8347710416174	-1.76133981047746	0.721518116772694	-2.44115812137306	0.0146402429794113	0.0288482467282347
gene-YJR117W	gene-YJR117W	634.501221410255	-1.06447762204489	0.436596368238772	-2.4381275234583	0.0147635647798363	0.0290737092441258
gene-YDL089W	gene-YDL089W	118.13221382669	-1.29262603333079	0.53028000126929	-2.43762923405886	0.0147839286902197	0.0291039891725479
gene-YJR013W	gene-YJR013W	135.529167986682	1.16174334016053	0.477107138518589	2.43497371212623	0.0148928716197477	0.0293085686007514
gene-YNL058C	gene-YNL058C	140.22760803863	-1.20131984299156	0.493423323354152	-2.43466367747947	0.0149056368065405	0.0293237999885919
gene-YGR108W	gene-YGR108W	59.6830767749867	-1.69708873189755	0.6972289392852	-2.43404803827765	0.0149310133581932	0.0293638230350716
gene-YER184C	gene-YER184C	99.5348348320573	-1.33324422650042	0.548139290642483	-2.43230917626376	0.0150028946736905	0.0294952460987143
gene-YER084W	gene-YER084W	236.696067731975	-4.25501662236607	1.74982288374896	-2.43168417894375	0.0150288052741509	0.0295362340096566
gene-YHR158C	gene-YHR158C	106.196738809428	-1.24713918976331	0.513290817407611	-2.4296931631507	0.015111610070492	0.029688971300108
gene-YBR233W	gene-YBR233W	32.8877784214457	1.77453655681639	0.730499231963464	2.42921070847224	0.0151317353623689	0.0297185041532893
gene-YGR288W	gene-YGR288W	174.450038406006	-1.25331702957463	0.516031280419631	-2.42876173815557	0.0151504850750321	0.0297453164242302
gene-YCL017C	gene-YCL017C	955.139456306016	-1.02436425668194	0.421793041387742	-2.42859449106053	0.0151574748075615	0.0297490297686247
gene-YML020W	gene-YML020W	107.620126481708	1.24474933405331	0.512794256667806	2.42738548232157	0.0152080872445611	0.0298383285380007
gene-YKL101W	gene-YKL101W	107.334410373237	-1.68313155453487	0.693862031283324	-2.42574384913648	0.0152770487204088	0.0299635560617094
gene-YDL247W	gene-YDL247W	12.2741987413067	-2.96538941760684	1.22279308612452	-2.42509501505709	0.0153043806622881	0.0300070770041837
gene-YNCO0024C	gene-YNCO0024C	17.8604319875811	-2.30495141836	0.950900232105552	-2.42396766825497	0.0153519722006792	0.0300902780621306
gene-YNL040W	gene-YNL040W	227.377042769018	-1.06806845265053	0.440680283947301	-2.42368104849968	0.0153640927565893	0.0301039225099726
gene-YML003W	gene-YML003W	72.1574384706732	-1.41966081876954	0.586112021522511	-2.42216635496021	0.0154282859956171	0.0302160930260747
gene-YNL082W	gene-YNL082W	56.5480740988143	-1.66019225290232	0.685439018426837	-2.422086003672	0.0154316978950647	0.0302160930260747
gene-YBL051C	gene-YBL051C	311.130265231251	-1.06739050574565	0.440982451476977	-2.42048295157926	0.0154999060789748	0.0303394672830654
gene-YER139C	gene-YER139C	108.361112488138	-1.24883604262802	0.516096551758955	-2.41977211119073	0.0155302364038026	0.0303784543802174
gene-YBR090C	gene-YBR090C	12.5104568226018	-2.69425713109932	1.11342450421712	-2.4197932782104	0.0155293324899357	0.0303784543802174
gene-YFL005W	gene-YFL005W	966.662926817691	-1.00171086275984	0.413996698500307	-2.41961075145893	0.0155371286123169	0.0303817511571276
gene-YKR003W	gene-YKR003W	101.610323308987	-1.30916044896402	0.541641675821472	-2.41702311214976	0.0156480235098951	0.0305883474640664
gene-YML092C	gene-YML092C	495.728938425141	-1.09617548646994	0.45373468978373	-2.41589526027297	0.0156965758072542	0.0306729805208735
gene-YOL026C	gene-YOL026C	222.474033050373	-1.24620342967784	0.516175897211926	-2.41429992452008	0.015765478858756	0.0307973113963311
gene-YLR438C-A	gene-YLR438C-A	259.741715310563	1.06464895400549	0.441108189713996	2.41357784514449	0.0157967530549163	0.0308480769998115
gene-YKL122C	gene-YKL122C	316.689737023662	1.21760182249544	0.504539893024312	2.41329147472739	0.0158091712329854	0.0308619987100937
gene-YIL165C	gene-YIL165C	28.2066365079458	-1.81135626613508	0.751458235028171	-2.41045500827758	0.0159326363106757	0.0310926196898973
gene-YPR108W	gene-YPR108W	479.633315268822	-1.09876086789743	0.455969683500559	-2.4097235137697	0.0159646138366869	0.0311446077355628
gene-YKL121W	gene-YKL121W	176.936742827978	-1.17402029263635	0.488547998326467	-2.40308075492682	0.0162575968065713	0.0317055739860774
gene-YMR174C	gene-YMR174C	1190.04380763417	-3.76224650736394	1.56577739223975	-2.40279782171479	0.0162701799855645	0.0317195122672131
gene-YBR077C	gene-YBR077C	303.794604329102	-1.0773506360314	0.448935601275257	-2.39978881819809	0.016404532881038	0.031970757969558
gene-YPL130W	gene-YPL130W	11.8382360699555	2.69694905791133	1.12485899541801	2.39758855900789	0.0165033910652025	0.0321526834275314
gene-YGR041W	gene-YGR041W	47.5092260293794	-1.53472591728596	0.640480284904056	-2.39621102079022	0.0165655502136122	0.0322630125154965
gene-YKL087C	gene-YKL087C	133.156072466021	1.12373267823917	0.469132235476189	2.39534313198183	0.0166048177645436	0.0323286992512886
gene-YLR200W	gene-YLR200W	285.212842604615	1.02313653730341	0.427262725109737	2.394630931216	0.0166371022617652	0.0323807510665111
gene-YBL030C	gene-YBL030C	2129.16132136931	-1.21463164874737	0.507305758132653	-2.39427924732872	0.016653064627485	0.0324010110374708
gene-YJL058C	gene-YJL058C	30.1857589453004	1.80740066368038	0.755194985860583	2.39329007411344	0.0166980337369344	0.0324776756183374
gene-YJL213W	gene-YJL213W	39.0124954679007	-1.62797182959529	0.68040538637823	-2.39264982639381	0.0167271970436593	0.0325235570642292
gene-YPL228W	gene-YPL228W	164.153481661557	1.13960885770538	0.476350355037283	2.39237537172863	0.0167397121508147	0.0325281405394216
gene-YMR178W	gene-YMR178W	133.236741537574	-1.16490394687034	0.486927989989462	-2.39235363507354	0.0167407036914967	0.0325281405394216
